date,timestamp,Ontario_Demand,Market_Demand
2025-02-27,2025-02-27 10:00:00.000000,18547,19777
2025-02-27,2025-02-27 11:00:00.000000,18365,19603
2025-02-27,2025-02-27 12:00:00.000000,18262,19845
2025-02-27,2025-02-27 13:00:00.000000,18048,19465
2025-02-27,2025-02-27 14:00:00.000000,17861,19626
2025-02-27,2025-02-27 15:00:00.000000,17349,19270
2025-02-27,2025-02-27 16:00:00.000000,17720,19759
2025-02-27,2025-02-27 17:00:00.000000,18810,21387
2025-02-27,2025-02-27 18:00:00.000000,19112,21446
2025-02-27,2025-02-27 19:00:00.000000,19067,21386
2025-02-27,2025-02-27 20:00:00.000000,18847,21457
2025-02-27,2025-02-27 21:00:00.000000,18412,21208
2025-02-27,2025-02-27 22:00:00.000000,17831,20236
2025-02-27,2025-02-27 23:00:00.000000,17047,19553
2025-02-27,2025-02-28 00:00:00.000000,16306,18999
2025-02-28,2025-02-28 01:00:00.000000,15787,18385
2025-02-28,2025-02-28 02:00:00.000000,15246,17805
2025-02-28,2025-02-28 03:00:00.000000,15329,17609
2025-02-28,2025-02-28 04:00:00.000000,15425,17747
2025-02-28,2025-02-28 05:00:00.000000,15699,17969
2025-02-28,2025-02-28 06:00:00.000000,16297,18616
2025-02-28,2025-02-28 07:00:00.000000,17581,19581
2025-02-28,2025-02-28 08:00:00.000000,18347,20240
2025-02-28,2025-02-28 09:00:00.000000,18175,19344
2025-02-28,2025-02-28 10:00:00.000000,17825,19188
2025-02-28,2025-02-28 11:00:00.000000,17655,18989
2025-02-28,2025-02-28 12:00:00.000000,17528,18729
2025-02-28,2025-02-28 13:00:00.000000,17396,18617
2025-02-28,2025-02-28 14:00:00.000000,17386,18740
2025-02-28,2025-02-28 15:00:00.000000,17906,19785
2025-02-28,2025-02-28 16:00:00.000000,18100,20378
2025-02-28,2025-02-28 17:00:00.000000,18374,20621
2025-02-28,2025-02-28 18:00:00.000000,18938,20972
2025-02-28,2025-02-28 19:00:00.000000,19089,21191
2025-02-28,2025-02-28 20:00:00.000000,18621,20579
2025-02-28,2025-02-28 21:00:00.000000,18397,20786
2025-02-28,2025-02-28 22:00:00.000000,17644,20041
2025-02-28,2025-02-28 23:00:00.000000,16761,19139
2025-02-28,2025-03-01 00:00:00.000000,16089,18707
2025-03-01,2025-03-01 01:00:00.000000,15551,17983
2025-03-01,2025-03-01 02:00:00.000000,14802,17752
2025-03-01,2025-03-01 03:00:00.000000,14718,17803
2025-03-01,2025-03-01 04:00:00.000000,14801,17927
2025-03-01,2025-03-01 05:00:00.000000,14928,18305
2025-03-01,2025-03-01 06:00:00.000000,15485,18570
2025-03-01,2025-03-01 07:00:00.000000,16352,18953
2025-03-01,2025-03-01 08:00:00.000000,16618,18737
2025-03-01,2025-03-01 09:00:00.000000,16999,18847
2025-03-01,2025-03-01 10:00:00.000000,17200,19104
2025-03-01,2025-03-01 11:00:00.000000,17255,19385
2025-03-01,2025-03-01 12:00:00.000000,17371,19490
2025-03-01,2025-03-01 13:00:00.000000,17599,19731
2025-03-01,2025-03-01 14:00:00.000000,17168,19084
2025-03-01,2025-03-01 15:00:00.000000,17090,19004
2025-03-01,2025-03-01 16:00:00.000000,17394,19492
2025-03-01,2025-03-01 17:00:00.000000,17981,20041
2025-03-01,2025-03-01 18:00:00.000000,18833,21282
2025-03-01,2025-03-01 19:00:00.000000,19773,22747
2025-03-01,2025-03-01 20:00:00.000000,19331,22042
2025-03-01,2025-03-01 21:00:00.000000,18982,21744
2025-03-01,2025-03-01 22:00:00.000000,18410,20827
2025-03-01,2025-03-01 23:00:00.000000,17677,19875
2025-03-01,2025-03-02 00:00:00.000000,17009,19366
2025-03-02,2025-03-02 01:00:00.000000,16733,19348
2025-03-02,2025-03-02 02:00:00.000000,16485,19296
2025-03-02,2025-03-02 03:00:00.000000,16444,19399
2025-03-02,2025-03-02 04:00:00.000000,16306,19221
2025-03-02,2025-03-02 05:00:00.000000,16458,19146
2025-03-02,2025-03-02 06:00:00.000000,16813,19629
2025-03-02,2025-03-02 07:00:00.000000,17208,19931
2025-03-02,2025-03-02 08:00:00.000000,17427,19596
2025-03-02,2025-03-02 09:00:00.000000,17538,19541
2025-03-02,2025-03-02 10:00:00.000000,17666,19446
2025-03-02,2025-03-02 11:00:00.000000,17534,19313
2025-03-02,2025-03-02 12:00:00.000000,17505,19220
2025-03-02,2025-03-02 13:00:00.000000,17475,19162
2025-03-02,2025-03-02 14:00:00.000000,17475,19125
2025-03-02,2025-03-02 15:00:00.000000,17572,19205
2025-03-02,2025-03-02 16:00:00.000000,18168,19631
2025-03-02,2025-03-02 17:00:00.000000,19250,20944
2025-03-02,2025-03-02 18:00:00.000000,20047,21874
2025-03-02,2025-03-02 19:00:00.000000,20301,21945
2025-03-02,2025-03-02 20:00:00.000000,19858,21592
2025-03-02,2025-03-02 21:00:00.000000,19651,21207
2025-03-02,2025-03-02 22:00:00.000000,18878,20760
2025-03-02,2025-03-02 23:00:00.000000,17635,19571
2025-03-02,2025-03-03 00:00:00.000000,16859,19283
2025-03-03,2025-03-03 01:00:00.000000,16518,19050
2025-03-03,2025-03-03 02:00:00.000000,16163,19183
2025-03-03,2025-03-03 03:00:00.000000,15982,18887
2025-03-03,2025-03-03 04:00:00.000000,16016,19138
2025-03-03,2025-03-03 05:00:00.000000,16093,19032
2025-03-03,2025-03-03 06:00:00.000000,16804,19625
2025-03-03,2025-03-03 07:00:00.000000,17938,20707
2025-03-03,2025-03-03 08:00:00.000000,19204,21706
2025-03-03,2025-03-03 09:00:00.000000,19244,21185
2025-03-03,2025-03-03 10:00:00.000000,18835,20600
2025-03-03,2025-03-03 11:00:00.000000,17871,19707
2025-03-03,2025-03-03 12:00:00.000000,17323,19246
2025-03-03,2025-03-03 13:00:00.000000,16833,18674
2025-03-03,2025-03-03 14:00:00.000000,17100,18836
2025-03-03,2025-03-03 15:00:00.000000,17713,19332
2025-03-03,2025-03-03 16:00:00.000000,17800,19347
2025-03-03,2025-03-03 17:00:00.000000,18508,20188
2025-03-03,2025-03-03 18:00:00.000000,19149,21015
2025-03-03,2025-03-03 19:00:00.000000,19665,21734
2025-03-03,2025-03-03 20:00:00.000000,19266,21223
2025-03-03,2025-03-03 21:00:00.000000,18881,21095
2025-03-03,2025-03-03 22:00:00.000000,18094,20212
2025-03-03,2025-03-03 23:00:00.000000,17132,19795
2025-03-03,2025-03-04 00:00:00.000000,16337,19050
2025-03-04,2025-03-04 01:00:00.000000,15681,18438
2025-03-04,2025-03-04 02:00:00.000000,15261,17536
2025-03-04,2025-03-04 03:00:00.000000,15081,17117
2025-03-04,2025-03-04 04:00:00.000000,15239,17889
2025-03-04,2025-03-04 05:00:00.000000,15411,17439
2025-03-04,2025-03-04 06:00:00.000000,16017,18744
2025-03-04,2025-03-04 07:00:00.000000,16892,19556
2025-03-04,2025-03-04 08:00:00.000000,18116,20699
2025-03-04,2025-03-04 09:00:00.000000,18029,19991
2025-03-04,2025-03-04 10:00:00.000000,18260,20331
2025-03-04,2025-03-04 11:00:00.000000,18258,20080
2025-03-04,2025-03-04 12:00:00.000000,18263,19936
2025-03-04,2025-03-04 13:00:00.000000,18280,20083
2025-03-04,2025-03-04 14:00:00.000000,18283,20064
2025-03-04,2025-03-04 15:00:00.000000,18214,19852
2025-03-04,2025-03-04 16:00:00.000000,17957,19502
2025-03-04,2025-03-04 17:00:00.000000,18862,20604
2025-03-04,2025-03-04 18:00:00.000000,19596,21195
2025-03-04,2025-03-04 19:00:00.000000,19385,20688
2025-03-04,2025-03-04 20:00:00.000000,18693,19177
2025-03-04,2025-03-04 21:00:00.000000,18213,19156
2025-03-04,2025-03-04 22:00:00.000000,17744,18539
2025-03-04,2025-03-04 23:00:00.000000,17035,18500
2025-03-04,2025-03-05 00:00:00.000000,15986,17954
2025-03-05,2025-03-05 01:00:00.000000,15306,17001
2025-03-05,2025-03-05 02:00:00.000000,14624,16427
2025-03-05,2025-03-05 03:00:00.000000,14578,16588
2025-03-05,2025-03-05 04:00:00.000000,14479,16587
2025-03-05,2025-03-05 05:00:00.000000,14677,16789
2025-03-05,2025-03-05 06:00:00.000000,15112,17724
2025-03-05,2025-03-05 07:00:00.000000,16081,18584
2025-03-05,2025-03-05 08:00:00.000000,17229,19508
2025-03-05,2025-03-05 09:00:00.000000,17554,19730
2025-03-05,2025-03-05 10:00:00.000000,17546,19373
2025-03-05,2025-03-05 11:00:00.000000,17741,19574
2025-03-05,2025-03-05 12:00:00.000000,17410,19156
2025-03-05,2025-03-05 13:00:00.000000,17190,18976
2025-03-05,2025-03-05 14:00:00.000000,17286,18949
2025-03-05,2025-03-05 15:00:00.000000,17334,18921
2025-03-05,2025-03-05 16:00:00.000000,17939,19496
2025-03-05,2025-03-05 17:00:00.000000,17889,19234
2025-03-05,2025-03-05 18:00:00.000000,18238,19087
2025-03-05,2025-03-05 19:00:00.000000,18214,19306
2025-03-05,2025-03-05 20:00:00.000000,17842,19019
2025-03-05,2025-03-05 21:00:00.000000,17427,18905
2025-03-05,2025-03-05 22:00:00.000000,17014,18721
2025-03-05,2025-03-05 23:00:00.000000,16162,18005
2025-03-05,2025-03-06 00:00:00.000000,15386,17245
2025-03-06,2025-03-06 01:00:00.000000,14805,17259
2025-03-06,2025-03-06 02:00:00.000000,14232,16764
2025-03-06,2025-03-06 03:00:00.000000,14317,16908
2025-03-06,2025-03-06 04:00:00.000000,14329,16669
2025-03-06,2025-03-06 05:00:00.000000,14605,16900
2025-03-06,2025-03-06 06:00:00.000000,15174,17492
2025-03-06,2025-03-06 07:00:00.000000,16296,18306
2025-03-06,2025-03-06 08:00:00.000000,17471,19483
2025-03-06,2025-03-06 09:00:00.000000,18007,19785
2025-03-06,2025-03-06 10:00:00.000000,18086,19712
2025-03-06,2025-03-06 11:00:00.000000,18054,19522
2025-03-06,2025-03-06 12:00:00.000000,17976,19415
2025-03-06,2025-03-06 13:00:00.000000,17878,19474
2025-03-06,2025-03-06 14:00:00.000000,17781,19332
2025-03-06,2025-03-06 15:00:00.000000,18023,19536
2025-03-06,2025-03-06 16:00:00.000000,18056,19720
2025-03-06,2025-03-06 17:00:00.000000,18831,20601
2025-03-06,2025-03-06 18:00:00.000000,19405,21402
2025-03-06,2025-03-06 19:00:00.000000,19692,22196
2025-03-06,2025-03-06 20:00:00.000000,19481,21741
2025-03-06,2025-03-06 21:00:00.000000,18970,21114
2025-03-06,2025-03-06 22:00:00.000000,18360,20587
2025-03-06,2025-03-06 23:00:00.000000,17387,19325
2025-03-06,2025-03-07 00:00:00.000000,16343,18341
2025-03-07,2025-03-07 01:00:00.000000,15786,17783
2025-03-07,2025-03-07 02:00:00.000000,15555,17669
2025-03-07,2025-03-07 03:00:00.000000,15418,17444
2025-03-07,2025-03-07 04:00:00.000000,15355,17270
2025-03-07,2025-03-07 05:00:00.000000,15557,17500
2025-03-07,2025-03-07 06:00:00.000000,15952,17819
2025-03-07,2025-03-07 07:00:00.000000,17111,19049
2025-03-07,2025-03-07 08:00:00.000000,18050,20298
2025-03-07,2025-03-07 09:00:00.000000,17815,20044
2025-03-07,2025-03-07 10:00:00.000000,17147,18986
2025-03-07,2025-03-07 11:00:00.000000,16747,18466
2025-03-07,2025-03-07 12:00:00.000000,16586,18046
2025-03-07,2025-03-07 13:00:00.000000,16410,17867
2025-03-07,2025-03-07 14:00:00.000000,16663,18080
2025-03-07,2025-03-07 15:00:00.000000,16801,18189
2025-03-07,2025-03-07 16:00:00.000000,16948,18184
2025-03-07,2025-03-07 17:00:00.000000,17558,18988
2025-03-07,2025-03-07 18:00:00.000000,18267,20324
2025-03-07,2025-03-07 19:00:00.000000,18863,21094
2025-03-07,2025-03-07 20:00:00.000000,18752,21223
2025-03-07,2025-03-07 21:00:00.000000,18274,20717
2025-03-07,2025-03-07 22:00:00.000000,17694,19772
2025-03-07,2025-03-07 23:00:00.000000,16930,19062
2025-03-07,2025-03-08 00:00:00.000000,15992,18108
2025-03-08,2025-03-08 01:00:00.000000,15344,17568
2025-03-08,2025-03-08 02:00:00.000000,14981,17335
2025-03-08,2025-03-08 03:00:00.000000,15098,17518
2025-03-08,2025-03-08 04:00:00.000000,15043,17676
2025-03-08,2025-03-08 05:00:00.000000,15307,18109
2025-03-08,2025-03-08 06:00:00.000000,15568,18340
2025-03-08,2025-03-08 07:00:00.000000,16025,18529
2025-03-08,2025-03-08 08:00:00.000000,16352,18783
2025-03-08,2025-03-08 09:00:00.000000,16479,18654
2025-03-08,2025-03-08 10:00:00.000000,16284,18001
2025-03-08,2025-03-08 11:00:00.000000,15917,17610
2025-03-08,2025-03-08 12:00:00.000000,15816,17496
2025-03-08,2025-03-08 13:00:00.000000,15745,17303
2025-03-08,2025-03-08 14:00:00.000000,15669,17112
2025-03-08,2025-03-08 15:00:00.000000,15514,16887
2025-03-08,2025-03-08 16:00:00.000000,15716,17021
2025-03-08,2025-03-08 17:00:00.000000,16409,17746
2025-03-08,2025-03-08 18:00:00.000000,17337,18883
2025-03-08,2025-03-08 19:00:00.000000,18235,20091
2025-03-08,2025-03-08 20:00:00.000000,18060,20111
2025-03-08,2025-03-08 21:00:00.000000,17435,19514
2025-03-08,2025-03-08 22:00:00.000000,16871,19080
2025-03-08,2025-03-08 23:00:00.000000,16399,18578
2025-03-08,2025-03-09 00:00:00.000000,15795,17966
2025-03-09,2025-03-09 01:00:00.000000,15310,17422
2025-03-09,2025-03-09 02:00:00.000000,14859,16913
2025-03-09,2025-03-09 03:00:00.000000,14668,16935
2025-03-09,2025-03-09 04:00:00.000000,14570,16741
2025-03-09,2025-03-09 05:00:00.000000,14782,17020
2025-03-09,2025-03-09 06:00:00.000000,15077,17130
2025-03-09,2025-03-09 07:00:00.000000,15312,17275
2025-03-09,2025-03-09 08:00:00.000000,15881,17291
2025-03-09,2025-03-09 09:00:00.000000,15958,17310
2025-03-09,2025-03-09 10:00:00.000000,15742,17085
2025-03-09,2025-03-09 11:00:00.000000,15411,16753
2025-03-09,2025-03-09 12:00:00.000000,15129,16400
2025-03-09,2025-03-09 13:00:00.000000,14691,15884
2025-03-09,2025-03-09 14:00:00.000000,14555,15742
2025-03-09,2025-03-09 15:00:00.000000,14617,15988
2025-03-09,2025-03-09 16:00:00.000000,15155,16486
2025-03-09,2025-03-09 17:00:00.000000,16135,18174
2025-03-09,2025-03-09 18:00:00.000000,16787,19038
2025-03-09,2025-03-09 19:00:00.000000,17161,19059
2025-03-09,2025-03-09 20:00:00.000000,17140,19315
2025-03-09,2025-03-09 21:00:00.000000,16622,18984
2025-03-09,2025-03-09 22:00:00.000000,15854,18581
2025-03-09,2025-03-09 23:00:00.000000,15035,17653
2025-03-09,2025-03-10 00:00:00.000000,14472,16753
2025-03-10,2025-03-10 01:00:00.000000,13976,16328
2025-03-10,2025-03-10 02:00:00.000000,13813,16466
2025-03-10,2025-03-10 03:00:00.000000,13907,16735
2025-03-10,2025-03-10 04:00:00.000000,14137,17110
2025-03-10,2025-03-10 05:00:00.000000,14942,17591
2025-03-10,2025-03-10 06:00:00.000000,16154,18703
2025-03-10,2025-03-10 07:00:00.000000,17303,20059
2025-03-10,2025-03-10 08:00:00.000000,17677,19985
2025-03-10,2025-03-10 09:00:00.000000,17204,18671
2025-03-10,2025-03-10 10:00:00.000000,16487,17874
2025-03-10,2025-03-10 11:00:00.000000,15822,17202
2025-03-10,2025-03-10 12:00:00.000000,15619,16947
2025-03-10,2025-03-10 13:00:00.000000,15472,16679
2025-03-10,2025-03-10 14:00:00.000000,15167,16389
2025-03-10,2025-03-10 15:00:00.000000,15183,16388
2025-03-10,2025-03-10 16:00:00.000000,15568,16773
2025-03-10,2025-03-10 17:00:00.000000,16217,17658
2025-03-10,2025-03-10 18:00:00.000000,16732,18538
2025-03-10,2025-03-10 19:00:00.000000,17252,18662
2025-03-10,2025-03-10 20:00:00.000000,17116,18774
2025-03-10,2025-03-10 21:00:00.000000,16606,18539
2025-03-10,2025-03-10 22:00:00.000000,15684,17636
2025-03-10,2025-03-10 23:00:00.000000,14754,17070
2025-03-10,2025-03-11 00:00:00.000000,14258,16869
2025-03-11,2025-03-11 01:00:00.000000,13976,16627
2025-03-11,2025-03-11 02:00:00.000000,13673,16582
2025-03-11,2025-03-11 03:00:00.000000,13737,16662
2025-03-11,2025-03-11 04:00:00.000000,13811,16858
2025-03-11,2025-03-11 05:00:00.000000,14316,17024
2025-03-11,2025-03-11 06:00:00.000000,15441,18067
2025-03-11,2025-03-11 07:00:00.000000,16354,18658
2025-03-11,2025-03-11 08:00:00.000000,16538,18631
2025-03-11,2025-03-11 09:00:00.000000,16271,18131
2025-03-11,2025-03-11 10:00:00.000000,15379,16912
2025-03-11,2025-03-11 11:00:00.000000,14919,16308
2025-03-11,2025-03-11 12:00:00.000000,14830,16243
2025-03-11,2025-03-11 13:00:00.000000,14562,16447
2025-03-11,2025-03-11 14:00:00.000000,14647,16392
2025-03-11,2025-03-11 15:00:00.000000,14876,16989
2025-03-11,2025-03-11 16:00:00.000000,15364,17713
2025-03-11,2025-03-11 17:00:00.000000,15881,18122
2025-03-11,2025-03-11 18:00:00.000000,16712,19198
2025-03-11,2025-03-11 19:00:00.000000,17531,20117
2025-03-11,2025-03-11 20:00:00.000000,18023,20429
2025-03-11,2025-03-11 21:00:00.000000,17585,19421
2025-03-11,2025-03-11 22:00:00.000000,16680,18364
2025-03-11,2025-03-11 23:00:00.000000,15904,17513
2025-03-11,2025-03-12 00:00:00.000000,15430,17053
2025-03-12,2025-03-12 01:00:00.000000,15007,16638
2025-03-12,2025-03-12 02:00:00.000000,14827,16188
2025-03-12,2025-03-12 03:00:00.000000,14969,16265
2025-03-12,2025-03-12 04:00:00.000000,14984,16352
2025-03-12,2025-03-12 05:00:00.000000,15727,17447
2025-03-12,2025-03-12 06:00:00.000000,17034,18807
2025-03-12,2025-03-12 07:00:00.000000,18043,19581
2025-03-12,2025-03-12 08:00:00.000000,18078,19698
2025-03-12,2025-03-12 09:00:00.000000,17563,18969
2025-03-12,2025-03-12 10:00:00.000000,17325,18776
2025-03-12,2025-03-12 11:00:00.000000,17138,18662
2025-03-12,2025-03-12 12:00:00.000000,16838,18663
2025-03-12,2025-03-12 13:00:00.000000,16920,18610
2025-03-12,2025-03-12 14:00:00.000000,16573,17948
2025-03-12,2025-03-12 15:00:00.000000,16357,17753
2025-03-12,2025-03-12 16:00:00.000000,16564,17940
2025-03-12,2025-03-12 17:00:00.000000,17205,18780
2025-03-12,2025-03-12 18:00:00.000000,17709,19555
2025-03-12,2025-03-12 19:00:00.000000,18597,20468
2025-03-12,2025-03-12 20:00:00.000000,18585,20597
2025-03-12,2025-03-12 21:00:00.000000,17881,20014
2025-03-12,2025-03-12 22:00:00.000000,16997,18932
2025-03-12,2025-03-12 23:00:00.000000,15998,17721
2025-03-12,2025-03-13 00:00:00.000000,15390,17202
2025-03-13,2025-03-13 01:00:00.000000,14953,16608
2025-03-13,2025-03-13 02:00:00.000000,14948,16688
2025-03-13,2025-03-13 03:00:00.000000,15042,16640
2025-03-13,2025-03-13 04:00:00.000000,15225,16984
2025-03-13,2025-03-13 05:00:00.000000,15797,17725
2025-03-13,2025-03-13 06:00:00.000000,16963,18846
2025-03-13,2025-03-13 07:00:00.000000,17833,19252
2025-03-13,2025-03-13 08:00:00.000000,18083,19720
2025-03-13,2025-03-13 09:00:00.000000,17522,19072
2025-03-13,2025-03-13 10:00:00.000000,16809,18560
2025-03-13,2025-03-13 11:00:00.000000,16171,17659
2025-03-13,2025-03-13 12:00:00.000000,15699,17206
2025-03-13,2025-03-13 13:00:00.000000,15518,17052
2025-03-13,2025-03-13 14:00:00.000000,15320,16842
2025-03-13,2025-03-13 15:00:00.000000,15348,16726
2025-03-13,2025-03-13 16:00:00.000000,15784,17124
2025-03-13,2025-03-13 17:00:00.000000,16514,18093
2025-03-13,2025-03-13 18:00:00.000000,16988,18487
2025-03-13,2025-03-13 19:00:00.000000,17638,18908
2025-03-13,2025-03-13 20:00:00.000000,17908,19123
2025-03-13,2025-03-13 21:00:00.000000,17394,18756
2025-03-13,2025-03-13 22:00:00.000000,16638,18195
2025-03-13,2025-03-13 23:00:00.000000,15722,17217
2025-03-13,2025-03-14 00:00:00.000000,15164,16673
2025-03-14,2025-03-14 01:00:00.000000,14577,16159
2025-03-14,2025-03-14 02:00:00.000000,14350,15984
2025-03-14,2025-03-14 03:00:00.000000,14383,16489
2025-03-14,2025-03-14 04:00:00.000000,14582,16750
2025-03-14,2025-03-14 05:00:00.000000,15148,17603
2025-03-14,2025-03-14 06:00:00.000000,16169,18857
2025-03-14,2025-03-14 07:00:00.000000,16823,19496
2025-03-14,2025-03-14 08:00:00.000000,16814,19262
2025-03-14,2025-03-14 09:00:00.000000,16437,18196
2025-03-14,2025-03-14 10:00:00.000000,15956,17414
2025-03-14,2025-03-14 11:00:00.000000,15507,16954
2025-03-14,2025-03-14 12:00:00.000000,15277,16864
2025-03-14,2025-03-14 13:00:00.000000,15196,16626
2025-03-14,2025-03-14 14:00:00.000000,14888,16232
2025-03-14,2025-03-14 15:00:00.000000,14813,16322
2025-03-14,2025-03-14 16:00:00.000000,15220,16609
2025-03-14,2025-03-14 17:00:00.000000,15733,16848
2025-03-14,2025-03-14 18:00:00.000000,16086,17227
2025-03-14,2025-03-14 19:00:00.000000,16450,17552
2025-03-14,2025-03-14 20:00:00.000000,16649,17886
2025-03-14,2025-03-14 21:00:00.000000,16042,17744
2025-03-14,2025-03-14 22:00:00.000000,15362,17529
2025-03-14,2025-03-14 23:00:00.000000,14554,16875
2025-03-14,2025-03-15 00:00:00.000000,13969,16790
2025-03-15,2025-03-15 01:00:00.000000,13471,16677
2025-03-15,2025-03-15 02:00:00.000000,13274,16876
2025-03-15,2025-03-15 03:00:00.000000,13234,16814
2025-03-15,2025-03-15 04:00:00.000000,13325,16978
2025-03-15,2025-03-15 05:00:00.000000,13544,17106
2025-03-15,2025-03-15 06:00:00.000000,14106,17351
2025-03-15,2025-03-15 07:00:00.000000,14483,17466
2025-03-15,2025-03-15 08:00:00.000000,14903,17515
2025-03-15,2025-03-15 09:00:00.000000,15549,18315
2025-03-15,2025-03-15 10:00:00.000000,15850,18469
2025-03-15,2025-03-15 11:00:00.000000,16097,18146
2025-03-15,2025-03-15 12:00:00.000000,15943,17856
2025-03-15,2025-03-15 13:00:00.000000,15014,17192
2025-03-15,2025-03-15 14:00:00.000000,14888,16968
2025-03-15,2025-03-15 15:00:00.000000,14542,17051
2025-03-15,2025-03-15 16:00:00.000000,15219,18159
2025-03-15,2025-03-15 17:00:00.000000,15649,18152
2025-03-15,2025-03-15 18:00:00.000000,15714,17828
2025-03-15,2025-03-15 19:00:00.000000,15889,18132
2025-03-15,2025-03-15 20:00:00.000000,15572,18184
2025-03-15,2025-03-15 21:00:00.000000,14937,17961
2025-03-15,2025-03-15 22:00:00.000000,14462,17331
2025-03-15,2025-03-15 23:00:00.000000,13777,16805
2025-03-15,2025-03-16 00:00:00.000000,13407,16573
2025-03-16,2025-03-16 01:00:00.000000,12780,16446
2025-03-16,2025-03-16 02:00:00.000000,12483,16109
2025-03-16,2025-03-16 03:00:00.000000,12437,16295
2025-03-16,2025-03-16 04:00:00.000000,12514,16277
2025-03-16,2025-03-16 05:00:00.000000,12816,16352
2025-03-16,2025-03-16 06:00:00.000000,13244,16920
2025-03-16,2025-03-16 07:00:00.000000,13654,17082
2025-03-16,2025-03-16 08:00:00.000000,14337,17637
2025-03-16,2025-03-16 09:00:00.000000,14860,17500
2025-03-16,2025-03-16 10:00:00.000000,15012,17459
2025-03-16,2025-03-16 11:00:00.000000,15091,17471
2025-03-16,2025-03-16 12:00:00.000000,14748,16927
2025-03-16,2025-03-16 13:00:00.000000,15143,17978
2025-03-16,2025-03-16 14:00:00.000000,15151,18057
2025-03-16,2025-03-16 15:00:00.000000,15259,17990
2025-03-16,2025-03-16 16:00:00.000000,15953,18825
2025-03-16,2025-03-16 17:00:00.000000,16403,18771
2025-03-16,2025-03-16 18:00:00.000000,16456,18644
2025-03-16,2025-03-16 19:00:00.000000,16649,18515
2025-03-16,2025-03-16 20:00:00.000000,16399,18284
2025-03-16,2025-03-16 21:00:00.000000,15791,17915
2025-03-16,2025-03-16 22:00:00.000000,15041,17434
2025-03-16,2025-03-16 23:00:00.000000,14333,16806
2025-03-16,2025-03-17 00:00:00.000000,13772,16258
2025-03-17,2025-03-17 01:00:00.000000,13617,16134
2025-03-17,2025-03-17 02:00:00.000000,13742,16486
2025-03-17,2025-03-17 03:00:00.000000,13893,16859
2025-03-17,2025-03-17 04:00:00.000000,13986,16280
2025-03-17,2025-03-17 05:00:00.000000,14531,16766
2025-03-17,2025-03-17 06:00:00.000000,15959,18425
2025-03-17,2025-03-17 07:00:00.000000,17567,19410
2025-03-17,2025-03-17 08:00:00.000000,18117,19631
2025-03-17,2025-03-17 09:00:00.000000,17867,19216
2025-03-17,2025-03-17 10:00:00.000000,17202,18179
2025-03-17,2025-03-17 11:00:00.000000,16532,17869
2025-03-17,2025-03-17 12:00:00.000000,16148,17710
2025-03-17,2025-03-17 13:00:00.000000,15765,17741
2025-03-17,2025-03-17 14:00:00.000000,15601,17606
2025-03-17,2025-03-17 15:00:00.000000,15473,17404
2025-03-17,2025-03-17 16:00:00.000000,15989,17692
2025-03-17,2025-03-17 17:00:00.000000,16719,18257
2025-03-17,2025-03-17 18:00:00.000000,17298,18813
2025-03-17,2025-03-17 19:00:00.000000,17970,19641
2025-03-17,2025-03-17 20:00:00.000000,18403,20079
2025-03-17,2025-03-17 21:00:00.000000,17786,19539
2025-03-17,2025-03-17 22:00:00.000000,16754,18587
2025-03-17,2025-03-17 23:00:00.000000,15660,17216
2025-03-17,2025-03-18 00:00:00.000000,14814,16559
2025-03-18,2025-03-18 01:00:00.000000,14276,16108
2025-03-18,2025-03-18 02:00:00.000000,14084,16062
2025-03-18,2025-03-18 03:00:00.000000,14145,16484
2025-03-18,2025-03-18 04:00:00.000000,14377,16657
2025-03-18,2025-03-18 05:00:00.000000,14917,17294
2025-03-18,2025-03-18 06:00:00.000000,16068,17809
2025-03-18,2025-03-18 07:00:00.000000,17261,18851
2025-03-18,2025-03-18 08:00:00.000000,17103,18568
2025-03-18,2025-03-18 09:00:00.000000,16324,17959
2025-03-18,2025-03-18 10:00:00.000000,15664,17556
2025-03-18,2025-03-18 11:00:00.000000,15205,16960
2025-03-18,2025-03-18 12:00:00.000000,15068,16855
2025-03-18,2025-03-18 13:00:00.000000,14906,16749
2025-03-18,2025-03-18 14:00:00.000000,14756,16675
2025-03-18,2025-03-18 15:00:00.000000,14855,16380
2025-03-18,2025-03-18 16:00:00.000000,15255,16955
2025-03-18,2025-03-18 17:00:00.000000,16015,17912
2025-03-18,2025-03-18 18:00:00.000000,16378,18211
2025-03-18,2025-03-18 19:00:00.000000,17039,18482
2025-03-18,2025-03-18 20:00:00.000000,17104,18551
2025-03-18,2025-03-18 21:00:00.000000,16712,18486
2025-03-18,2025-03-18 22:00:00.000000,15641,17763
2025-03-18,2025-03-18 23:00:00.000000,14473,16261
2025-03-18,2025-03-19 00:00:00.000000,13706,15538
2025-03-19,2025-03-19 01:00:00.000000,13365,15246
2025-03-19,2025-03-19 02:00:00.000000,13098,15302
2025-03-19,2025-03-19 03:00:00.000000,13179,15560
2025-03-19,2025-03-19 04:00:00.000000,13417,15741
2025-03-19,2025-03-19 05:00:00.000000,13962,16228
2025-03-19,2025-03-19 06:00:00.000000,15121,17396
2025-03-19,2025-03-19 07:00:00.000000,16403,18331
2025-03-19,2025-03-19 08:00:00.000000,16588,18365
2025-03-19,2025-03-19 09:00:00.000000,16105,18197
2025-03-19,2025-03-19 10:00:00.000000,15620,17747
